"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TMAX","TMIN"
"USW00014764","43.64222","-70.30444","13.7","2020-04-27","41","42","39"
"USW00014764","43.64222","-70.30444","13.7","2020-04-28","42","52","36"
"USW00014764","43.64222","-70.30444","13.7","2020-04-29","46","53","34"
"USW00014764","43.64222","-70.30444","13.7","2020-04-30","44","47","43"
"USW00014764","43.64222","-70.30444","13.7","2020-05-01","50","59","47"
"USW00014764","43.64222","-70.30444","13.7","2020-05-02","56","68","44"
"USW00014764","43.64222","-70.30444","13.7","2020-05-03","56","67","46"
"USW00014764","43.64222","-70.30444","13.7","2020-05-04","56","65","45"
"USW00014764","43.64222","-70.30444","13.7","2020-05-05","49","56","39"
"USW00014764","43.64222","-70.30444","13.7","2020-05-06","46","55","34"
"USW00014764","43.64222","-70.30444","13.7","2020-05-07","50","60","43"
"USW00014764","43.64222","-70.30444","13.7","2020-05-08","51","60","40"
"USW00014764","43.64222","-70.30444","13.7","2020-05-09","41","44","35"
"USW00014764","43.64222","-70.30444","13.7","2020-05-10","43","56","35"
"USW00014764","43.64222","-70.30444","13.7","2020-05-11","51","60","44"
"USW00014764","43.64222","-70.30444","13.7","2020-05-12","49","56","38"
"USW00014764","43.64222","-70.30444","13.7","2020-05-13","47","58","35"
"USW00014764","43.64222","-70.30444","13.7","2020-05-14","55","71","36"
"USW00014764","43.64222","-70.30444","13.7","2020-05-15","52","59","48"
"USW00014764","43.64222","-70.30444","13.7","2020-05-16","56","67","48"
"USW00014764","43.64222","-70.30444","13.7","2020-05-17","56","63","47"
"USW00014764","43.64222","-70.30444","13.7","2020-05-18","57","65","44"
"USW00014764","43.64222","-70.30444","13.7","2020-05-19","51","60","40"
"USW00014764","43.64222","-70.30444","13.7","2020-05-20","53","63","40"
"USW00014764","43.64222","-70.30444","13.7","2020-05-21","58","74","46"
"USW00014764","43.64222","-70.30444","13.7","2020-05-22","68","85","50"
"USW00014764","43.64222","-70.30444","13.7","2020-05-23","59","68","43"
"USW00014764","43.64222","-70.30444","13.7","2020-05-24","49","56","37"
"USW00014764","43.64222","-70.30444","13.7","2020-05-25","49","58","40"
"USW00014764","43.64222","-70.30444","13.7","2020-05-26","59","70","52"
"USW00014764","43.64222","-70.30444","13.7","2020-05-27","64","77","53"
"USW00014764","43.64222","-70.30444","13.7","2020-05-28","71","86","62"
"USW00014764","43.64222","-70.30444","13.7","2020-05-29","70","78","46"
"USW00014764","43.64222","-70.30444","13.7","2020-05-30","71","81","60"
"USW00014764","43.64222","-70.30444","13.7","2020-05-31","62","66","43"
"USW00014764","43.64222","-70.30444","13.7","2020-06-01","51","64","37"
"USW00014764","43.64222","-70.30444","13.7","2020-06-02","54","64","42"
"USW00014764","43.64222","-70.30444","13.7","2020-06-03","58","69","53"
"USW00014764","43.64222","-70.30444","13.7","2020-06-04","65","78","51"
"USW00014764","43.64222","-70.30444","13.7","2020-06-05","73","84","65"
"USW00014764","43.64222","-70.30444","13.7","2020-06-06","71","79","63"
"USW00014764","43.64222","-70.30444","13.7","2020-06-07","63","69","56"
"USW00014764","43.64222","-70.30444","13.7","2020-06-08","64","77","50"
"USW00014764","43.64222","-70.30444","13.7","2020-06-09","66","74","54"
"USW00014764","43.64222","-70.30444","13.7","2020-06-10","58","64","52"
"USW00014764","43.64222","-70.30444","13.7","2020-06-11","62","71","57"
"USW00014764","43.64222","-70.30444","13.7","2020-06-12","70","79","61"
"USW00014764","43.64222","-70.30444","13.7","2020-06-13","64","71","51"
"USW00014764","43.64222","-70.30444","13.7","2020-06-14","61","71","51"
"USW00014764","43.64222","-70.30444","13.7","2020-06-15","60","71","46"
"USW00014764","43.64222","-70.30444","13.7","2020-06-16","64","79","49"
"USW00014764","43.64222","-70.30444","13.7","2020-06-17","65","78","50"
"USW00014764","43.64222","-70.30444","13.7","2020-06-18","71","87","54"
"USW00014764","43.64222","-70.30444","13.7","2020-06-19","77","90","62"
"USW00014764","43.64222","-70.30444","13.7","2020-06-20","81","93","69"
"USW00014764","43.64222","-70.30444","13.7","2020-06-21","70","71","62"
"USW00014764","43.64222","-70.30444","13.7","2020-06-22","65","75","59"
"USW00014764","43.64222","-70.30444","13.7","2020-06-23","67","75","63"
"USW00014764","43.64222","-70.30444","13.7","2020-06-24","70","82","65"
"USW00014764","43.64222","-70.30444","13.7","2020-06-25","72","83","60"
"USW00014764","43.64222","-70.30444","13.7","2020-06-26","72","85","59"
"USW00014764","43.64222","-70.30444","13.7","2020-06-27","73","84","60"
"USW00014764","43.64222","-70.30444","13.7","2020-06-28","71","79","62"
"USW00014764","43.64222","-70.30444","13.7","2020-06-29","65","67","63"
"USW00014764","43.64222","-70.30444","13.7","2020-06-30","66","71","62"
"USW00014764","43.64222","-70.30444","13.7","2020-07-01","67","75","62"
"USW00014764","43.64222","-70.30444","13.7","2020-07-02","71","84","61"
"USW00014764","43.64222","-70.30444","13.7","2020-07-03","69","73","62"
"USW00014764","43.64222","-70.30444","13.7","2020-07-04","64","70","60"
"USW00014764","43.64222","-70.30444","13.7","2020-07-05","66","69","63"
"USW00014764","43.64222","-70.30444","13.7","2020-07-06","67","74","61"
"USW00014764","43.64222","-70.30444","13.7","2020-07-07","66","72","58"
"USW00014764","43.64222","-70.30444","13.7","2020-07-08","71","82","66"
"USW00014764","43.64222","-70.30444","13.7","2020-07-09","72","82","65"
"USW00014764","43.64222","-70.30444","13.7","2020-07-10","72","82","67"
"USW00014764","43.64222","-70.30444","13.7","2020-07-11","73","80","68"
"USW00014764","43.64222","-70.30444","13.7","2020-07-12","79","89","71"
"USW00014764","43.64222","-70.30444","13.7","2020-07-13","76","82","67"
"USW00014764","43.64222","-70.30444","13.7","2020-07-14","69","74","64"
"USW00014764","43.64222","-70.30444","13.7","2020-07-15","68","74","60"
"USW00014764","43.64222","-70.30444","13.7","2020-07-16","64","68","59"
"USW00014764","43.64222","-70.30444","13.7","2020-07-17","64","69","61"
"USW00014764","43.64222","-70.30444","13.7","2020-07-18","76","91","65"
"USW00014764","43.64222","-70.30444","13.7","2020-07-19","79","89","67"
"USW00014764","43.64222","-70.30444","13.7","2020-07-20","84","94","73"
"USW00014764","43.64222","-70.30444","13.7","2020-07-21","80","89","70"
"USW00014764","43.64222","-70.30444","13.7","2020-07-22","73","77","68"
"USW00014764","43.64222","-70.30444","13.7","2020-07-23","72","85","66"
"USW00014764","43.64222","-70.30444","13.7","2020-07-24","77","86","68"
"USW00014764","43.64222","-70.30444","13.7","2020-07-25","76","89","65"
"USW00014764","43.64222","-70.30444","13.7","2020-07-26","79","92","67"
"USW00014764","43.64222","-70.30444","13.7","2020-07-27","84","93","78"
"USW00014764","43.64222","-70.30444","13.7","2020-07-28","86","92","73"
"USW00014764","43.64222","-70.30444","13.7","2020-07-29","79","88","67"
"USW00014764","43.64222","-70.30444","13.7","2020-07-30","78","87","69"
"USW00014764","43.64222","-70.30444","13.7","2020-07-31","75","85","64"
"USW00014764","43.64222","-70.30444","13.7","2020-08-01","76","89","67"
"USW00014764","43.64222","-70.30444","13.7","2020-08-02","75","85","66"
"USW00014764","43.64222","-70.30444","13.7","2020-08-03","81","91","70"
"USW00014764","43.64222","-70.30444","13.7","2020-08-04","74","77","67"
"USW00014764","43.64222","-70.30444","13.7","2020-08-05","77","84","70"
"USW00014764","43.64222","-70.30444","13.7","2020-08-06","75","82","60"
"USW00014764","43.64222","-70.30444","13.7","2020-08-07","71","81","59"
"USW00014764","43.64222","-70.30444","13.7","2020-08-08","72","84","62"
"USW00014764","43.64222","-70.30444","13.7","2020-08-09","75","87","63"
"USW00014764","43.64222","-70.30444","13.7","2020-08-10","78","87","70"
"USW00014764","43.64222","-70.30444","13.7","2020-08-11","78","91","68"
"USW00014764","43.64222","-70.30444","13.7","2020-08-12","81","93","72"
"USW00014764","43.64222","-70.30444","13.7","2020-08-13","78","90","69"
"USW00014764","43.64222","-70.30444","13.7","2020-08-14","76","88","64"
"USW00014764","43.64222","-70.30444","13.7","2020-08-15","70","79","60"
"USW00014764","43.64222","-70.30444","13.7","2020-08-16","66","73","59"
"USW00014764","43.64222","-70.30444","13.7","2020-08-17","68","76","62"
"USW00014764","43.64222","-70.30444","13.7","2020-08-18","71","83","61"
"USW00014764","43.64222","-70.30444","13.7","2020-08-19","68","77","56"
"USW00014764","43.64222","-70.30444","13.7","2020-08-20","66","78","52"
"USW00014764","43.64222","-70.30444","13.7","2020-08-21","71","90","58"
"USW00014764","43.64222","-70.30444","13.7","2020-08-22","71","77","62"
"USW00014764","43.64222","-70.30444","13.7","2020-08-23","69","80","59"
"USW00014764","43.64222","-70.30444","13.7","2020-08-24","74","85","66"
"USW00014764","43.64222","-70.30444","13.7","2020-08-25","76","91","66"
"USW00014764","43.64222","-70.30444","13.7","2020-08-26","68","76","53"
"USW00014764","43.64222","-70.30444","13.7","2020-08-27","60","69","47"
"USW00014764","43.64222","-70.30444","13.7","2020-08-28","66","80","52"
"USW00014764","43.64222","-70.30444","13.7","2020-08-29","63","66","59"
"USW00014764","43.64222","-70.30444","13.7","2020-08-30","67","75","53"
"USW00014764","43.64222","-70.30444","13.7","2020-08-31","62","72","49"
"USW00014764","43.64222","-70.30444","13.7","2020-09-01","65","72","56"
"USW00014764","43.64222","-70.30444","13.7","2020-09-02","65","71","60"
"USW00014764","43.64222","-70.30444","13.7","2020-09-03","70","75","64"
"USW00014764","43.64222","-70.30444","13.7","2020-09-04","72","86","59"
"USW00014764","43.64222","-70.30444","13.7","2020-09-05","67","79","51"
"USW00014764","43.64222","-70.30444","13.7","2020-09-06","67","76","57"
"USW00014764","43.64222","-70.30444","13.7","2020-09-07","67","76","57"
"USW00014764","43.64222","-70.30444","13.7","2020-09-08","70","80","63"
"USW00014764","43.64222","-70.30444","13.7","2020-09-09","68","75","65"
"USW00014764","43.64222","-70.30444","13.7","2020-09-10","71","83","66"
"USW00014764","43.64222","-70.30444","13.7","2020-09-11","68","73","55"
"USW00014764","43.64222","-70.30444","13.7","2020-09-12","59","70","47"
"USW00014764","43.64222","-70.30444","13.7","2020-09-13","58","69","45"
"USW00014764","43.64222","-70.30444","13.7","2020-09-14","69","77","50"
"USW00014764","43.64222","-70.30444","13.7","2020-09-15","54","64","40"
"USW00014764","43.64222","-70.30444","13.7","2020-09-16","59","74","47"
"USW00014764","43.64222","-70.30444","13.7","2020-09-17","65","75","58"
"USW00014764","43.64222","-70.30444","13.7","2020-09-18","60","68","50"
"USW00014764","43.64222","-70.30444","13.7","2020-09-19","54","64","44"
"USW00014764","43.64222","-70.30444","13.7","2020-09-20","51","64","36"
"USW00014764","43.64222","-70.30444","13.7","2020-09-21","50","64","34"
"USW00014764","43.64222","-70.30444","13.7","2020-09-22","53","67","39"
"USW00014764","43.64222","-70.30444","13.7","2020-09-23","67","81","55"
"USW00014764","43.64222","-70.30444","13.7","2020-09-24","67","85","51"
"USW00014764","43.64222","-70.30444","13.7","2020-09-25","63","69","55"
"USW00014764","43.64222","-70.30444","13.7","2020-09-26","59","66","56"
"USW00014764","43.64222","-70.30444","13.7","2020-09-27","65","75","57"
"USW00014764","43.64222","-70.30444","13.7","2020-09-28","67","70","65"
"USW00014764","43.64222","-70.30444","13.7","2020-09-29","67","74","63"
"USW00014764","43.64222","-70.30444","13.7","2020-09-30","69","76","58"
"USW00014764","43.64222","-70.30444","13.7","2020-10-01","62","71","52"
"USW00014764","43.64222","-70.30444","13.7","2020-10-02","55","69","43"
"USW00014764","43.64222","-70.30444","13.7","2020-10-03","51","65","40"
"USW00014764","43.64222","-70.30444","13.7","2020-10-04","50","63","39"
"USW00014764","43.64222","-70.30444","13.7","2020-10-05","52","63","42"
"USW00014764","43.64222","-70.30444","13.7","2020-10-06","54","62","48"
"USW00014764","43.64222","-70.30444","13.7","2020-10-07","59","67","53"
"USW00014764","43.64222","-70.30444","13.7","2020-10-08","54","58","38"
"USW00014764","43.64222","-70.30444","13.7","2020-10-09","45","58","31"
"USW00014764","43.64222","-70.30444","13.7","2020-10-10","60","78","50"
"USW00014764","43.64222","-70.30444","13.7","2020-10-11","56","60","37"
"USW00014764","43.64222","-70.30444","13.7","2020-10-12","44","53","34"
"USW00014764","43.64222","-70.30444","13.7","2020-10-13","48","53","44"
"USW00014764","43.64222","-70.30444","13.7","2020-10-14","55","70","44"
"USW00014764","43.64222","-70.30444","13.7","2020-10-15","52","64","40"
"USW00014764","43.64222","-70.30444","13.7","2020-10-16","59","62","53"
"USW00014764","43.64222","-70.30444","13.7","2020-10-17","49","54","33"
"USW00014764","43.64222","-70.30444","13.7","2020-10-18","43","58","30"
"USW00014764","43.64222","-70.30444","13.7","2020-10-19","46","59","34"
"USW00014764","43.64222","-70.30444","13.7","2020-10-20","53","62","47"
"USW00014764","43.64222","-70.30444","13.7","2020-10-21","53","57","50"
"USW00014764","43.64222","-70.30444","13.7","2020-10-22","55","62","51"
"USW00014764","43.64222","-70.30444","13.7","2020-10-23","54","58","53"
"USW00014764","43.64222","-70.30444","13.7","2020-10-24","57","63","43"
"USW00014764","43.64222","-70.30444","13.7","2020-10-25","44","50","33"
"USW00014764","43.64222","-70.30444","13.7","2020-10-26","40","48","36"
"USW00014764","43.64222","-70.30444","13.7","2020-10-27","46","55","41"
"USW00014764","43.64222","-70.30444","13.7","2020-10-28","40","42","37"
"USW00014764","43.64222","-70.30444","13.7","2020-10-29","40","47","34"
"USW00014764","43.64222","-70.30444","13.7","2020-10-30","35","38","25"
"USW00014764","43.64222","-70.30444","13.7","2020-10-31","32","45","21"
"USW00014764","43.64222","-70.30444","13.7","2020-11-01","40","50","30"
"USW00014764","43.64222","-70.30444","13.7","2020-11-02","41","47","30"
"USW00014764","43.64222","-70.30444","13.7","2020-11-03","35","42","26"
"USW00014764","43.64222","-70.30444","13.7","2020-11-04","35","45","29"
"USW00014764","43.64222","-70.30444","13.7","2020-11-05","44","64","30"
"USW00014764","43.64222","-70.30444","13.7","2020-11-06","57","71","51"
"USW00014764","43.64222","-70.30444","13.7","2020-11-07","63","74","49"
"USW00014764","43.64222","-70.30444","13.7","2020-11-08","52","58","43"
"USW00014764","43.64222","-70.30444","13.7","2020-11-09","49","65","41"
"USW00014764","43.64222","-70.30444","13.7","2020-11-10","51","72","36"
"USW00014764","43.64222","-70.30444","13.7","2020-11-11","59","69","53"
"USW00014764","43.64222","-70.30444","13.7","2020-11-12","60","65","37"
"USW00014764","43.64222","-70.30444","13.7","2020-11-13","40","42","33"
"USW00014764","43.64222","-70.30444","13.7","2020-11-14","39","51","29"
"USW00014764","43.64222","-70.30444","13.7","2020-11-15","36","53","24"
"USW00014764","43.64222","-70.30444","13.7","2020-11-16","48","53","39"
"USW00014764","43.64222","-70.30444","13.7","2020-11-17","40","47","28"
"USW00014764","43.64222","-70.30444","13.7","2020-11-18","30","33","17"
"USW00014764","43.64222","-70.30444","13.7","2020-11-19","24","39","16"
"USW00014764","43.64222","-70.30444","13.7","2020-11-20","45","56","38"
"USW00014764","43.64222","-70.30444","13.7","2020-11-21","51","58","32"
"USW00014764","43.64222","-70.30444","13.7","2020-11-22","35","43","26"
"USW00014764","43.64222","-70.30444","13.7","2020-11-23","44","53","33"
"USW00014764","43.64222","-70.30444","13.7","2020-11-24","35","39","22"
"USW00014764","43.64222","-70.30444","13.7","2020-11-25","26","33","20"
"USW00014764","43.64222","-70.30444","13.7","2020-11-26","35","39","32"
"USW00014764","43.64222","-70.30444","13.7","2020-11-27","40","49","32"
"USW00014764","43.64222","-70.30444","13.7","2020-11-28","43","45","32"
"USW00014764","43.64222","-70.30444","13.7","2020-11-29","39","51","27"
"USW00014764","43.64222","-70.30444","13.7","2020-11-30","36","58","27"
"USW00014764","43.64222","-70.30444","13.7","2020-12-01","55","59","44"
"USW00014764","43.64222","-70.30444","13.7","2020-12-02","41","44","32"
"USW00014764","43.64222","-70.30444","13.7","2020-12-03","36","45","30"
"USW00014764","43.64222","-70.30444","13.7","2020-12-04","42","52","34"
"USW00014764","43.64222","-70.30444","13.7","2020-12-05","37","41","33"
"USW00014764","43.64222","-70.30444","13.7","2020-12-06","32","34","28"
"USW00014764","43.64222","-70.30444","13.7","2020-12-07","29","35","23"
"USW00014764","43.64222","-70.30444","13.7","2020-12-08","28","31","26"
"USW00014764","43.64222","-70.30444","13.7","2020-12-09","26","31","19"
"USW00014764","43.64222","-70.30444","13.7","2020-12-10","33","43","24"
"USW00014764","43.64222","-70.30444","13.7","2020-12-11","33","44","26"
"USW00014764","43.64222","-70.30444","13.7","2020-12-12","34","41","27"
"USW00014764","43.64222","-70.30444","13.7","2020-12-13","37","43","30"
"USW00014764","43.64222","-70.30444","13.7","2020-12-14","34","35","27"
"USW00014764","43.64222","-70.30444","13.7","2020-12-15","29","32","14"
"USW00014764","43.64222","-70.30444","13.7","2020-12-16","16","22","10"
"USW00014764","43.64222","-70.30444","13.7","2020-12-17","16","21","12"
"USW00014764","43.64222","-70.30444","13.7","2020-12-18","22","28","15"
"USW00014764","43.64222","-70.30444","13.7","2020-12-19","17","28","3"
"USW00014764","43.64222","-70.30444","13.7","2020-12-20","24","32","15"
"USW00014764","43.64222","-70.30444","13.7","2020-12-21","28","31","20"
